"","mar.rel","rdp.mrel","ave.csee","rdp.ave","max.csee","rdp.max","order"
"96",0.896460950022406,"(-0.18, 0.78)",0.328818724540085,"(-0.22, 0.58)",0.632965373403048,"(-0.14, 0.3)",96
"97",0.896457659539435,"(-0.14, 0.72)",0.328830623139631,"(-0.1, 0.56)",0.632965386797311,"(-0.1, 0.58)",97
"98",0.896452176106393,"(-0.14, 0.64)",0.328933649939339,"(-0.22, 0.6)",0.632965423993066,"(-0.1, 0.44)",98
"99",0.89642750350736,"(-0.36, 0.66)",0.328937885660305,"(-0.3, 0.78)",0.63296544637805,"(-0.1, 0.78)",99
"100",0.896421538652271,"(-0.12, 0.66)",0.328941819638648,"(-0.26, 0.66)",0.632965486839927,"(-0.14, 0.32)",100
"101",0.896417097479048,"(-0.18, 0.74)",0.328962104482387,"(-0.38, 0.8)",0.632965534732396,"(-0.1, 0.52)",101
"102",0.896387105162989,"(-0.12, 0.14)",0.329007632394395,"(-0.3, 0.76)",0.632965602988921,"(-0.12, 0.52)",102
"103",0.896381771120629,"(-0.14, 0.68)",0.329080938636676,"(-0.18, 0.52)",0.632965640636626,"(-0.16, 0.38)",103
"104",0.896352482648549,"(-0.26, 0.7)",0.329089953164383,"(-0.12, 0.52)",0.632965647702234,"(-0.14, 0.74)",104
"105",0.896244764867076,"(-0.1, 0.44)",0.329116049964627,"(-0.1, 0.44)",0.632965653341687,"(-0.1, 0.64)",105
"106",0.896234768065266,"(-0.1, 0.26)",0.329117753450693,"(-0.18, 0.62)",0.632965661747837,"(-0.1, 0.3)",106
"107",0.896208761147636,"(-0.28, 0.76)",0.329132559956302,"(-0.1, 0.54)",0.632965676262897,"(-0.14, 0.76)",107
"108",0.896193840389327,"(-0.2, 0.5)",0.329172902668103,"(-0.34, 0.72)",0.632965726144555,"(-0.16, 0.72)",108
"109",0.896137518976223,"(-0.24, 0.5)",0.329209230563247,"(-0.44, 0.78)",0.632965726446094,"(-0.1, 0.76)",109
"110",0.896132693852701,"(-0.34, 0.62)",0.329212136602502,"(-0.42, 0.8)",0.632965753717467,"(-0.1, 0.12)",110
"111",0.896102635118411,"(-0.3, 0.78)",0.329228782105181,"(-0.16, 0.5)",0.632965769421516,"(-0.16, 0.44)",111
"112",0.896090836187621,"(-0.16, 0.54)",0.329312845406273,"(-0.24, 0.72)",0.632965801667225,"(-0.14, 0.48)",112
"113",0.896082978188356,"(-0.1, 0.46)",0.329314447227513,"(-0.2, 0.7)",0.632965863609528,"(-0.1, 0.26)",113
"114",0.896058427492053,"(-0.12, 0.52)",0.329334620990312,"(-0.32, 0.7)",0.632965893349047,"(-0.16, 0.56)",114
"115",0.896057125986323,"(-0.18, 0.52)",0.329357621458097,"(-0.42, 0.76)",0.632965954495833,"(-0.14, 0.6)",115
"116",0.896055715977763,"(-0.22, 0.58)",0.329364889354163,"(-0.1, 0.52)",0.632965958123672,"(-0.14, 0.8)",116
"117",0.896053626371881,"(-0.38, 0.58)",0.329396788840169,"(-0.14, 0.42)",0.632965976463284,"(-0.16, 0.74)",117
"118",0.89601180979879,"(-0.28, 0.6)",0.329408503258864,"(-0.12, 0.32)",0.63296602785784,"(-0.14, 0.64)",118
"119",0.895954396387677,"(-0.24, 0.8)",0.32941414028594,"(-0.2, 0.62)",0.632966093459982,"(-0.14, 0.66)",119
"120",0.895933182255896,"(-0.2, 0.64)",0.329427163312441,"(-0.38, 0.74)",0.632966146870497,"(-0.1, 0.32)",120
"121",0.895917253453399,"(-0.46, 0.72)",0.329451154866184,"(-0.14, 0.46)",0.632966285947384,"(-0.16, 0.66)",121
"122",0.895906436968489,"(-0.1, 0.52)",0.329471146874082,"(-0.2, 0.78)",0.632966293968827,"(-0.14, 0.62)",122
"123",0.89590483758692,"(-0.12, 0.4)",0.329485137028482,"(-0.16, 0.62)",0.632966347944001,"(-0.16, 0.3)",123
"124",0.895896410750718,"(-0.34, 0.76)",0.329556678935679,"(-0.28, 0.72)",0.632966397690324,"(-0.12, 0.48)",124
"125",0.895850774433508,"(-0.14, 0.54)",0.329576240698471,"(-0.34, 0.62)",0.632966416314384,"(-0.14, 0.72)",125
"126",0.895827032009938,"(-0.38, 0.7)",0.329601528811668,"(-0.34, 0.68)",0.632966429282153,"(-0.12, 0.74)",126
"127",0.895797305794813,"(-0.26, 0.64)",0.329704706325375,"(-0.28, 0.8)",0.632966528209699,"(-0.12, 0.36)",127
"128",0.895791903049597,"(-0.26, 0.66)",0.329772379948581,"(-0.1, 0.4)",0.632966562147229,"(-0.12, 0.58)",128
"129",0.895754884121852,"(-0.48, 0.8)",0.329851066508156,"(-0.22, 0.76)",0.632966853157034,"(-0.14, 0.36)",129
"130",0.895735597091437,"(-0.2, 0.62)",0.329857209306001,"(-0.38, 0.58)",0.632967280260524,"(-0.1, 0.8)",130
"131",0.895715551382313,"(-0.42, 0.8)",0.329859260474191,"(-0.26, 0.64)",0.632967450179633,"(-0.12, 0.66)",131
"132",0.895700506911498,"(-0.12, 0.54)",0.329888458288898,"(-0.1, 0.28)",0.63296747496445,"(-0.1, 0.68)",132
"133",0.895697176536482,"(-0.44, 0.76)",0.329912575912911,"(-0.4, 0.78)",0.632967508763624,"(-0.12, 0.7)",133
"134",0.895691949517223,"(-0.38, 0.74)",0.329941713887533,"(-0.36, 0.54)",0.632967662832484,"(-0.14, 0.18)",134
"135",0.895647766155078,"(-0.38, 0.8)",0.329976013351819,"(-0.44, 0.76)",0.632967818742084,"(-0.1, 0.28)",135
"136",0.895591521393069,"(-0.32, 0.7)",0.330088618760557,"(-0.26, 0.62)",0.632968095179221,"(-0.14, 0.58)",136
"137",0.89557837850892,"(-0.34, 0.72)",0.330123117589331,"(-0.4, 0.8)",0.632968113415505,"(-0.16, 0.78)",137
"138",0.89557325486774,"(-0.2, 0.74)",0.330137829924002,"(-0.1, 0.3)",0.632968328437998,"(-0.12, 0.32)",138
"139",0.89548974970081,"(-0.32, 0.72)",0.330201943569758,"(-0.34, 0.42)",0.632968652461542,"(-0.16, 0.4)",139
"140",0.895450666097433,"(-0.38, 0.66)",0.330220881661712,"(-0.12, 0.56)",0.63296937623117,"(-0.1, 0.72)",140
"141",0.895443482048826,"(-0.16, 0.28)",0.330257479608085,"(-0.28, 0.6)",0.632969460367835,"(-0.12, 0.62)",141
"142",0.895429144465714,"(-0.26, 0.78)",0.330262524052981,"(-0.32, 0.72)",0.632969518358973,"(-0.12, 0.78)",142
"143",0.895418770078344,"(-0.4, 0.8)",0.330323030075341,"(-0.2, 0.66)",0.632969928422005,"(-0.1, 0.5)",143
"144",0.895417299713887,"(-0.3, 0.76)",0.330337085117042,"(-0.38, 0.78)",0.632970405011254,"(-0.16, 0.8)",144
"145",0.895414262931384,"(-0.12, 0.46)",0.330371226485303,"(-0.18, 0.56)",0.632971169051278,"(-0.14, 0.26)",145
"146",0.895386827953979,"(-0.36, 0.54)",0.330415167377922,"(-0.2, 0.42)",0.632971400034899,"(-0.12, 0.42)",146
"147",0.895377961717971,"(-0.4, 0.78)",0.330576852937109,"(-0.26, 0.76)",0.638083615791376,"(-0.54, 0.34)",147
"148",0.895367411339223,"(-0.16, 0.3)",0.330577429437922,"(-0.48, 0.8)",0.63808465633676,"(-0.58, 0.5)",148
"149",0.895335886048534,"(-0.18, 0.76)",0.330631390823082,"(-0.28, 0.68)",0.638084770206731,"(-0.56, 0.1)",149
"150",0.895243800273701,"(-0.34, 0.68)",0.330640208164712,"(-0.44, 0.8)",0.638085085897183,"(-0.58, 0.14)",150
"151",0.895238917253376,"(-0.5, 0.68)",0.330650391142369,"(-0.22, 0.78)",0.638085118083766,"(-0.54, 0.32)",151
"152",0.895227519069276,"(-0.28, 0.8)",0.330651104165065,"(-0.38, 0.66)",0.638085170420064,"(-0.54, 0.1)",152
"153",0.895173284450992,"(-0.2, 0.42)",0.33065165386678,"(-0.36, 0.72)",0.638085282761566,"(-0.62, 0.18)",153
"154",0.895165424707737,"(-0.22, 0.6)",0.33065207487396,"(-0.16, 0.54)",0.638085697342597,"(-0.56, 0.38)",154
"155",0.895129081690171,"(-0.36, 0.72)",0.330691471987533,"(-0.5, 0.68)",0.638086190759368,"(-0.58, 0.28)",155
"156",0.895098820667796,"(-0.4, 0.76)",0.330691769106818,"(-0.28, 0.54)",0.638086266002711,"(-0.54, 0.44)",156
"157",0.895021022729081,"(-0.44, 0.8)",0.330700610078198,"(-0.3, 0.72)",0.638086468907834,"(-0.56, 0.56)",157
"158",0.895017560494203,"(-0.24, 0.72)",0.330730003231442,"(-0.24, 0.56)",0.638086488274813,"(-0.54, 0.56)",158
"159",0.895016703148125,"(-0.2, 0.66)",0.330783850933948,"(-0.18, 0.6)",0.638086922244946,"(-0.62, 0.28)",159
"160",0.894991026642691,"(-0.2, 0.78)",0.330784589550953,"(-0.1, 0.46)",0.638086979860511,"(-0.6, 0.3)",160
"161",0.894975071475165,"(-0.52, 0.76)",0.33080775457555,"(-0.32, 0.74)",0.638087070595908,"(-0.58, 0.56)",161
"162",0.894954511589576,"(-0.36, 0.34)",0.330858093351248,"(-0.4, 0.72)",0.638087077046802,"(-0.54, 0.22)",162
"163",0.894949579259936,"(-0.28, 0.72)",0.330954703454714,"(-0.22, 0.66)",0.638087122601966,"(-0.54, 0.62)",163
"164",0.894945637381461,"(-0.18, 0.72)",0.330963713895439,"(-0.12, 0.4)",0.638087171308221,"(-0.54, 0.42)",164
"165",0.894921814591833,"(-0.34, 0.42)",0.330976252247547,"(-0.22, 0.64)",0.63808731343986,"(-0.56, 0.14)",165
"166",0.894910829643354,"(-0.42, 0.76)",0.330982448152159,"(-0.2, 0.56)",0.638087383615723,"(-0.54, 0.36)",166
"167",0.894898274873731,"(-0.1, 0.34)",0.330985428505871,"(-0.38, 0.72)",0.63808740249877,"(-0.6, 0.18)",167
"168",0.894885378094684,"(-0.24, 0.56)",0.331097346732479,"(-0.3, 0.68)",0.638087784281192,"(-0.58, 0.16)",168
"169",0.894880617728255,"(-0.16, 0.14)",0.331100809589756,"(-0.52, 0.76)",0.638087814762232,"(-0.68, 0.34)",169
"170",0.894868218479449,"(-0.12, 0.1)",0.331127354701952,"(-0.42, 0.7)",0.638087883204396,"(-0.6, 0.62)",170
"171",0.894865046760854,"(-0.42, 0.7)",0.331210404390608,"(-0.36, 0.56)",0.638087917554637,"(-0.54, 0.7)",171
"172",0.89485798710663,"(-0.34, 0.64)",0.331257201297156,"(-0.32, 0.68)",0.638087999214017,"(-0.6, 0.52)",172
"173",0.894855117944127,"(-0.22, 0.16)",0.331276302494536,"(-0.22, 0.68)",0.63808815477547,"(-0.54, 0.14)",173
"174",0.894833868520345,"(-0.32, 0.68)",0.331308503151825,"(-0.46, 0.78)",0.638088271118519,"(-0.6, 0.36)",174
"175",0.894792396328454,"(-0.32, 0.74)",0.331472927251428,"(-0.3, 0.74)",0.638088351893802,"(-0.56, 0.52)",175
"176",0.894789511736212,"(-0.18, 0.62)",0.33148626211731,"(-0.24, 0.54)",0.638088354953771,"(-0.58, 0.26)",176
"177",0.894787651639945,"(-0.18, 0.48)",0.331502864420748,"(-0.14, 0.54)",0.638088392255726,"(-0.58, 0.2)",177
"178",0.894778591749776,"(-0.3, 0.8)",0.331545109973011,"(-0.28, 0.66)",0.638088393654382,"(-0.56, 0.28)",178
"179",0.894765367050924,"(-0.44, 0.7)",0.3315541167061,"(-0.12, 0.34)",0.638088559538676,"(-0.58, 0.54)",179
"180",0.894755648226129,"(-0.14, 0.58)",0.331572768473125,"(-0.4, 0.76)",0.638089344448862,"(-0.56, 0.74)",180
"181",0.894740540362355,"(-0.1, 0.24)",0.331581064124635,"(-0.34, 0.64)",0.638089719245676,"(-0.58, 0.34)",181
"182",0.894733584546981,"(-0.28, 0.68)",0.331629807082368,"(-0.1, 0.42)",0.638089726405302,"(-0.58, 0.12)",182
"183",0.894727829250671,"(-0.12, 0.36)",0.331637873524433,"(-0.26, 0.72)",0.638089762527223,"(-0.54, 0.38)",183
"184",0.894698206240817,"(-0.42, 0.5)",0.331679469331122,"(-0.46, 0.74)",0.638089778971774,"(-0.56, 0.2)",184
"185",0.894669282896787,"(-0.18, 0.26)",0.331682620038194,"(-0.24, 0.64)",0.638089917618271,"(-0.62, 0.14)",185
"186",0.894651363542459,"(-0.2, 0.7)",0.331738620593596,"(-0.1, 0.22)",0.638090012736596,"(-0.56, 0.6)",186
"187",0.894650936808665,"(-0.16, 0.26)",0.331771929079074,"(-0.22, 0.56)",0.638090091735993,"(-0.64, 0.24)",187
"188",0.894640643100042,"(-0.16, 0.4)",0.331789567254775,"(-0.18, 0.64)",0.638090421377933,"(-0.64, 0.16)",188
"189",0.894640218456507,"(-0.44, 0.72)",0.331809507155819,"(-0.22, 0.7)",0.6380904910785,"(-0.54, 0.28)",189
"190",0.89462484999482,"(-0.22, 0.68)",0.331830999910909,"(-0.64, 0.66)",0.638090532827991,"(-0.58, 0.1)",190
"191",0.894622308576296,"(-0.2, 0.56)",0.331835135222318,"(-0.24, 0.62)",0.638090577506172,"(-0.56, 0.48)",191
"192",0.894621184721121,"(-0.38, 0.78)",0.331836119417166,"(-0.1, 0.26)",0.638090774375156,"(-0.56, 0.42)",192
"193",0.894617077209324,"(-0.3, 0.72)",0.331880554620726,"(-0.18, 0.48)",0.638090853919416,"(-0.62, 0.2)",193
"194",0.894605396053794,"(-0.46, 0.64)",0.331883265325492,"(-0.32, 0.78)",0.638090864506865,"(-0.66, 0.46)",194
"195",0.894594053950048,"(-0.26, 0.62)",0.331889276400233,"(-0.36, 0.74)",0.638091030852017,"(-0.6, 0.54)",195
"196",0.8945936905275,"(-0.18, 0.56)",0.331902878192554,"(-0.34, 0.74)",0.63809131772364,"(-0.56, 0.12)",196
"197",0.894591505996128,"(-0.16, 0.32)",0.33191512934709,"(-0.3, 0.64)",0.63809137055025,"(-0.66, 0.1)",197
"198",0.894548526249563,"(-0.12, 0.12)",0.331978544851456,"(-0.14, 0.4)",0.638091450624861,"(-0.54, 0.26)",198
"199",0.894501441534768,"(-0.14, 0.34)",0.33203042306399,"(-0.48, 0.76)",0.638091458709988,"(-0.58, 0.48)",199
"200",0.894486049291863,"(-0.44, 0.5)",0.332061104301054,"(-0.24, 0.68)",0.638091502470675,"(-0.6, 0.34)",200
"201",0.894473001607363,"(-0.38, 0.72)",0.332126892999178,"(-0.3, 0.7)",0.638091527404922,"(-0.68, 0.44)",201
"202",0.894431914665798,"(-0.22, 0.34)",0.332142593209224,"(-0.2, 0.58)",0.638091528444999,"(-0.54, 0.54)",202
"203",0.894412879387765,"(-0.22, 0.76)",0.332167493269165,"(-0.22, 0.62)",0.638091597679189,"(-0.54, 0.46)",203
"204",0.894407307622994,"(-0.24, 0.68)",0.332186092543927,"(-0.54, 0.7)",0.638091628649992,"(-0.6, 0.24)",204
