"","mar.rel","rdp.mrel","ave.csee","rdp.ave","max.csee","rdp.max","order"
"1",0.898991646530096,"(0.36)",0.327223451524469,"(0.42)",0.632966147571912,"(-0.14)",1
"2",0.898333378830499,"(0.42)",0.327228744848567,"(0.36)",0.632966685189852,"(-0.08)",2
"3",0.898211510667342,"(0.46)",0.327669240682686,"(0.4)",0.632968156350739,"(-0.1)",3
"4",0.897895689796879,"(0.44)",0.328580009485873,"(0.44)",0.63296890932888,"(-0.04)",4
"5",0.897852492660673,"(0.4)",0.329416174091178,"(0.48)",0.632972343546224,"(-0.12)",5
"6",0.897560107880846,"(0.38)",0.329544651663903,"(0.46)",0.632972450146359,"(-0.06)",6
"7",0.897334633713076,"(0.28)",0.329863934760665,"(0.38)",0.632980501771861,"(-0.16)",7
"8",0.897014415821459,"(0.48)",0.33048208058764,"(0.28)",0.63300854726471,"(-0.02)",8
"9",0.896970208127793,"(0.34)",0.33049001831782,"(0.34)",0.638089773935782,"(-0.54)",9
"10",0.896593813232789,"(0.66)",0.331634472477332,"(0.66)",0.63810197352124,"(-0.58)",10
"11",0.896451733681668,"(0.16)",0.332560007280787,"(0.32)",0.638113217412594,"(-0.56)",11
"12",0.896445452612231,"(0.32)",0.332974990495889,"(0.2)",0.638136522604146,"(-0.6)",12
"13",0.895738885458417,"(0.14)",0.33343437285991,"(0.5)",0.638159142544436,"(-0.62)",13
"14",0.895430679736188,"(-0.02)",0.333638264932912,"(0.14)",0.638173628437891,"(-0.68)",14
"15",0.89523478201445,"(0.3)",0.333807245130119,"(0.16)",0.638204016173265,"(-0.66)",15
"16",0.894996305638303,"(0.2)",0.334012457954125,"(-0.02)",0.638213498781068,"(-0.64)",16
"17",0.894573265733281,"(0.26)",0.334396452746259,"(0.64)",0.639342332217952,"(-0.36)",17
"18",0.894572330899537,"(0.5)",0.335279100615698,"(0.26)",0.639344292334513,"(-0.2)",18
"19",0.893659073223022,"(0.64)",0.335361076004846,"(0.3)",0.63934448377544,"(-0.18)",19
"20",0.893658895036721,"(0.22)",0.335556760022822,"(0.6)",0.639345560926911,"(-0.42)",20
"21",0.893293650596609,"(0.18)",0.336084792737775,"(0.54)",0.639345696356019,"(-0.3)",21
"22",0.892848497657362,"(0.24)",0.336541467633207,"(0.52)",0.63934647690819,"(-0.44)",22
"23",0.892555432977136,"(0)",0.33657799941594,"(0.56)",0.639348394957945,"(-0.24)",23
"24",0.892060948445002,"(0.58)",0.336695171449172,"(0.62)",0.639352864663994,"(-0.34)",24
"25",0.891657975436575,"(0.6)",0.33758669307284,"(0.58)",0.639356198211494,"(-0.26)",25
"26",0.891575958421812,"(0.02)",0.337689042635,"(0)",0.639357424416566,"(-0.22)",26
"27",0.891542347318879,"(-0.06)",0.337740917969317,"(0.18)",0.639359027473255,"(-0.5)",27
"28",0.891501429302391,"(0.62)",0.338892121379077,"(0.22)",0.639362185032705,"(-0.28)",28
"29",0.890790234832396,"(-0.22)",0.338900732726248,"(0.24)",0.639364129443187,"(-0.38)",29
"30",0.890259631588021,"(-0.04)",0.338912622973434,"(0.02)",0.63937899657748,"(-0.48)",30
"31",0.89003184841463,"(0.12)",0.340601018644578,"(0.12)",0.639386232837891,"(-0.32)",31
"32",0.889751523392209,"(-0.08)",0.341331564364601,"(0.7)",0.639392830356266,"(-0.46)",32
"33",0.889596789317491,"(-0.18)",0.341937964724133,"(-0.22)",0.639396299064925,"(-0.52)",33
"34",0.889545235520433,"(0.54)",0.342222263482576,"(-0.06)",0.639416278113908,"(-0.4)",34
"35",0.889151521456559,"(0.7)",0.342722452454647,"(0.1)",0.6538509780577,"(0.14)",35
"36",0.889143516603081,"(0.56)",0.343453375223301,"(-0.08)",0.653851389527216,"(0.18)",36
"37",0.888971270434287,"(0.1)",0.343521652774875,"(-0.04)",0.653853678812528,"(0.16)",37
"38",0.888376901652474,"(0.06)",0.343918076542547,"(-0.18)",0.658261805088476,"(0.24)",38
"39",0.888338706651607,"(-0.32)",0.344676068877457,"(0.06)",0.658264271440712,"(0.26)",39
"40",0.888301560394976,"(-0.14)",0.34638249538466,"(-0.32)",0.658265025333339,"(0.22)",40
"41",0.887696680837666,"(-0.2)",0.346833656171371,"(-0.2)",0.658265313541873,"(0.2)",41
"42",0.887414657789138,"(0.52)",0.348556505869714,"(-0.1)",0.669672064870915,"(0.04)",42
"43",0.886494438123939,"(-0.1)",0.349607379984383,"(-0.3)",0.669673857490591,"(0.06)",43
"44",0.885584405123975,"(-0.3)",0.34982929867646,"(-0.14)",0.669680766274854,"(0)",44
"45",0.885087276195162,"(-0.6)",0.350774506636553,"(-0.24)",0.66968257859864,"(0.02)",45
"46",0.88500880834376,"(-0.42)",0.351140285334588,"(0.08)",0.672399898598878,"(0.08)",46
"47",0.884981268440961,"(-0.16)",0.351780347903138,"(0.04)",0.67240154497089,"(0.12)",47
"48",0.8846837037111,"(0.04)",0.351968993450385,"(-0.16)",0.672405211300073,"(0.1)",48
"49",0.884616166078311,"(0.08)",0.352276774815555,"(-0.6)",0.675031090894616,"(-0.7)",49
"50",0.884566447321335,"(-0.24)",0.352740679240025,"(-0.26)",0.683425760606047,"(0.32)",50
"51",0.88432635608769,"(-0.26)",0.353691540888895,"(-0.42)",0.68342585024548,"(0.28)",51
"52",0.882696494178041,"(-0.66)",0.354838303196735,"(0.68)",0.683426013154143,"(0.4)",52
"53",0.882690660124105,"(-0.4)",0.357079929666781,"(-0.28)",0.683426150475493,"(0.3)",53
"54",0.88229490031822,"(-0.46)",0.358582481220012,"(-0.12)",0.683426308142774,"(0.34)",54
"55",0.882119287302653,"(-0.52)",0.359001018965336,"(-0.4)",0.683426610131529,"(0.36)",55
"56",0.881661983966612,"(-0.28)",0.359007311104487,"(-0.66)",0.683436240425846,"(0.38)",56
"57",0.881515693387062,"(-0.44)",0.359433498651065,"(-0.46)",0.689450096953402,"(0.42)",57
"58",0.880836447251033,"(-0.36)",0.359767946092196,"(-0.52)",0.689635071373775,"(0.44)",58
"59",0.880761300274681,"(-0.12)",0.360454748478879,"(-0.56)",0.694046460526334,"(0.46)",59
"60",0.880338918550541,"(-0.62)",0.36080971327577,"(-0.62)",0.712003311627767,"(0.48)",60
"61",0.879835676837278,"(-0.68)",0.360821529497041,"(-0.44)",0.724942960249484,"(0.5)",61
"62",0.879509812671168,"(-0.56)",0.360899264767447,"(-0.36)",0.733884500003066,"(0.66)",62
"63",0.877776442769194,"(-0.34)",0.361153566400491,"(-0.68)",0.765324971267481,"(0.58)",63
"64",0.876683658859453,"(-0.38)",0.364553446251272,"(-0.34)",0.781659936385064,"(0.64)",64
"65",0.876209273689165,"(-0.64)",0.366611225119592,"(-0.38)",0.794010412708931,"(0.62)",65
"66",0.875923869582685,"(-0.48)",0.36889111124636,"(-0.48)",0.802594885319749,"(0.6)",66
"67",0.875353729383946,"(0.68)",0.369093294065569,"(-0.64)",0.805491822675683,"(0.54)",67
"68",0.875149872974158,"(-0.5)",0.37097062110089,"(-0.5)",0.808508726110137,"(0.52)",68
"69",0.874363260129504,"(-0.58)",0.372534593795909,"(-0.58)",0.813914442962648,"(0.7)",69
"70",0.873347158569874,"(-0.54)",0.37393563024805,"(-0.54)",0.817663313305409,"(0.56)",70
"71",0.864073780347744,"(-0.7)",0.385636054360904,"(-0.7)",0.936184355059288,"(0.68)",71
