"","mar.rel","loc.mrel","ave.csee","loc.ave","max.csee","loc.max","order"
"130",0.857289352625515,104,0.399513694759719,539,0.670720916543968,416,130
"131",0.857289199192769,33,0.399558639274153,967,0.670721655117404,1068,131
"132",0.857258583003035,214,0.399583495692842,1144,0.670721806382464,666,132
"133",0.857202023750902,179,0.399588569605939,1291,0.670725277974125,594,133
"134",0.85720163105507,639,0.399645880077857,1210,0.670725921900744,600,134
"135",0.857185433892825,425,0.399668965613062,926,0.67072595349879,307,135
"136",0.857182732306748,598,0.39972257482418,712,0.670726257774245,924,136
"137",0.857162645507452,966,0.399771363548855,1005,0.670726614446972,1171,137
"138",0.857157404452264,826,0.399780106915208,535,0.67072746868126,240,138
"139",0.85714737948097,1071,0.399803740239081,1256,0.670727879500924,491,139
"140",0.857135594942664,284,0.399804195640114,1139,0.670728312363659,488,140
"141",0.857128442861003,1171,0.39998275980405,139,0.670728505457639,455,141
"142",0.857125739389353,994,0.399992361769349,1073,0.670728680586807,239,142
"143",0.857125598007938,213,0.40004691610406,603,0.670733125696778,919,143
"144",0.857122645629208,705,0.400053302017049,1211,0.67073390731196,996,144
"145",0.857113552145005,134,0.400127712377134,1293,0.670738330482538,1284,145
"146",0.857097814767754,859,0.400133899215628,422,0.670738802997614,1134,146
"147",0.857097661966086,675,0.400142672633391,785,0.670740768669184,346,147
"148",0.857085440712055,396,0.40015640553262,639,0.670743735862862,199,148
"149",0.857080769270895,967,0.400173987968026,815,0.67074467654717,379,149
"150",0.857010748430746,955,0.400231511608242,1170,0.670744934046226,21,150
"151",0.857002398446806,324,0.400243729220237,1278,0.670749651105768,1140,151
"152",0.856994636400468,210,0.400256400349996,1198,0.67075074373796,528,152
"153",0.856976943727349,1184,0.400259684982534,1178,0.670751403480403,1065,153
"154",0.856975219636271,680,0.400287930738914,1141,0.670752523218328,1137,154
"155",0.856963678800411,216,0.400292566573267,1258,0.67075336705509,739,155
"156",0.856958462014905,385,0.4002969553643,933,0.670756151300016,93,156
"157",0.85695839858728,1295,0.400363016997161,996,0.670757089649214,492,157
"158",0.856931193797848,864,0.400368749133971,396,0.670757618404222,237,158
"159",0.856927276297387,359,0.400390611211052,828,0.670758032785307,166,159
"160",0.856926043596771,358,0.40047296468391,707,0.670761951760967,848,160
"161",0.856884917997992,576,0.40047492655528,1148,0.670764593163322,563,161
"162",0.85687851996386,30,0.400530035801647,1112,0.670765386665909,384,162
"163",0.856865667027943,897,0.400579523227658,924,0.670766407352221,705,163
"164",0.856857931879069,143,0.40058356768476,1245,0.670767057165105,559,164
"165",0.856845114530892,933,0.400605884015762,1188,0.670770831463663,381,165
"166",0.856839871253545,1145,0.400657221589097,533,0.670772329055997,348,166
"167",0.856818603428914,815,0.400661057351674,862,0.670775020150312,129,167
"168",0.856798937856112,250,0.400669380991522,1055,0.670781424656242,131,168
"169",0.856758110943133,394,0.400672946528037,1100,0.670789329587613,1280,169
"170",0.856719772971885,1207,0.400697460107858,1219,0.670790319529107,18,170
"171",0.856713873094027,668,0.400698618564286,856,0.670790989978888,960,171
"172",0.85670488965445,353,0.40077962906292,925,0.670796140534132,126,172
"173",0.856670428493356,1072,0.400803511228593,1035,0.670798389429216,882,173
"174",0.856652601415901,645,0.400805163491387,604,0.670800961285672,1102,174
"175",0.856625346074499,318,0.400807627147713,680,0.670803029948723,1282,175
"176",0.856623074512316,1179,0.400822697544717,1143,0.670803205457223,849,176
"177",0.856620976218004,565,0.400826818380713,887,0.670813154985106,954,177
"178",0.856617146515584,1005,0.400857215782995,176,0.670814105125751,1174,178
"179",0.856605752341229,703,0.40089801231886,1106,0.67081468804974,200,179
"180",0.856581970039189,783,0.400959847507445,1175,0.670815417543679,275,180
"181",0.856562072262857,102,0.400972139547904,1094,0.670817856756217,236,181
"182",0.856557513659419,533,0.400995777543017,645,0.670818790059049,560,182
"183",0.856521593261216,1103,0.401004593317448,538,0.670822000005642,744,183
"184",0.856520074477613,27,0.40101196956672,1203,0.670823147400414,1172,184
"185",0.856508111752692,1282,0.401017521605493,423,0.670833106563683,1245,185
"186",0.856484376666516,71,0.401033626553433,1004,0.670836118741811,742,186
"187",0.85644661527767,1138,0.401035353845347,772,0.67083623845373,743,187
"188",0.856435023306699,647,0.401066768479703,886,0.670836575650865,1030,188
"189",0.856424160968314,277,0.401071149487669,565,0.670845799531658,633,189
"190",0.856421193452827,1152,0.401116392070304,608,0.670849131564942,1063,190
"191",0.856410979784222,781,0.401121626721595,781,0.670852195690211,956,191
"192",0.856404976241505,251,0.401167706724129,59,0.670854773100751,631,192
"193",0.856404662968403,610,0.401181158442617,1286,0.670856892029087,452,193
"194",0.856401102676688,430,0.401184724901789,1252,0.670856903693197,634,194
"195",0.856374500513189,1246,0.401189816824322,681,0.670868469155918,812,195
"196",0.856341706970796,603,0.401337855573991,29,0.67086967062508,918,196
"197",0.856332009802265,499,0.40134468396079,894,0.67087391438586,1208,197
"198",0.856323125858738,828,0.401360119123115,458,0.670878987441443,90,198
"199",0.85631417731987,1066,0.401361143149329,1204,0.670882826397768,816,199
"200",0.856296326752641,1147,0.401361713360434,205,0.670884793887872,740,200
"201",0.856288639596462,1151,0.401414369771067,1021,0.670885290620185,810,201
"202",0.856243918835293,129,0.401426593436354,1294,0.670887736821656,1100,202
"203",0.856242541113376,108,0.40143899167529,755,0.670892114084677,1206,203
"204",0.856239480507524,1135,0.401483974061087,898,0.67090623274987,1170,204
"205",0.856237750309561,637,0.40149982702481,105,0.67091177610673,1207,205
"206",0.856223359525775,896,0.401503715626267,675,0.670915206306593,1242,206
"207",0.856183671237191,1055,0.401504898568053,494,0.670918997083004,1247,207
"208",0.85617673783258,570,0.401579191501401,922,0.670921757719646,955,208
"209",0.856175125182612,604,0.401582313103253,561,0.670924575334771,959,209
"210",0.856174966040456,391,0.401589497976293,390,0.670927715737453,850,210
"211",0.856164829137322,317,0.401656504613482,817,0.670944220009853,667,211
"212",0.856152868165889,96,0.40166426098479,995,0.670944593171749,164,212
"213",0.856143878633109,172,0.401671617675706,668,0.670965058051745,846,213
"214",0.856127161987809,1214,0.401674102513891,754,0.670970955133175,1278,214
"215",0.85612574704224,278,0.401681274574692,1250,0.670976764816458,993,215
"216",0.856097910904322,429,0.401704469582423,791,0.670977448387037,558,216
"217",0.856095751503054,566,0.401704991396023,1061,0.670980317256542,1279,217
"218",0.856089121141623,57,0.401705061165382,383,0.670993258727944,1248,218
"219",0.856054662691969,532,0.401721850779168,859,0.671002863184748,774,219
"220",0.856015027021209,1181,0.40172443251419,1028,0.671014528392446,991,220
"221",0.856013961577642,354,0.401742896983399,646,0.671033819874684,1099,221
"222",0.856007605461037,1292,0.401751443360687,931,0.67104929574377,738,222
"223",0.855995908576532,211,0.401757386321595,504,0.671067239558936,486,223
"224",0.855944267513546,1198,0.401779376546634,1102,0.671073729580309,451,224
"225",0.855930728496034,431,0.401793675376182,215,0.671085341536207,672,225
"226",0.855922897901706,786,0.401814666688777,935,0.671089800893533,418,226
"227",0.855915619738331,59,0.401825124915606,1079,0.671093042776574,1210,227
"228",0.855906995557491,1256,0.401827275361059,1091,0.671108173059965,272,228
"229",0.855903425537109,560,0.401830634471298,416,0.671112640567244,487,229
"230",0.855901547075365,65,0.401856135646942,1036,0.671115590471192,1246,230
"231",0.855883127446138,68,0.401870699641286,790,0.671123088814033,1031,231
"232",0.855879432315276,165,0.40188386172396,1209,0.671140348834162,276,232
"233",0.85587600025369,1073,0.40190117510566,883,0.671180656113715,994,233
"234",0.855875964150373,180,0.401917957130014,454,0.671194425881899,990,234
"235",0.855859725906478,790,0.401939625985725,137,0.671203312570458,595,235
"236",0.855840735080018,280,0.401950252868888,282,0.671217258931202,776,236
"237",0.855817677753689,1289,0.401962157132627,393,0.671232657805038,490,237
"238",0.855813418631702,538,0.401962647151132,560,0.671254101725753,1027,238
"239",0.855755973184328,1251,0.402005724979904,178,0.671277894374728,56,239
"240",0.855744833945721,319,0.402024407086607,100,0.671350166868831,958,240
"241",0.855739080847011,380,0.402046421640541,895,0.671359493875389,1283,241
"242",0.855709651624124,1172,0.402116947848646,741,0.671440716037641,522,242
"243",0.855703684863891,886,0.402151768738138,897,0.671507883038259,780,243
"244",0.855682148860774,883,0.402170224384108,647,0.67157134440912,1281,244
"245",0.855635662834908,898,0.402186997953107,173,0.671824651601592,1135,245
"246",0.855590704381523,287,0.40222396189085,142,0.671880543190783,778,246
"247",0.855586265050057,856,0.402239421572094,961,0.671897105452868,671,247
"248",0.855571869666604,676,0.402251155820636,1137,0.671924625871775,22,248
"249",0.855564731741801,979,0.402256067240192,322,0.671956049301302,811,249
"250",0.855524316619656,895,0.402261215624164,144,0.672291107812406,1098,250
"251",0.855514364558171,1288,0.402280024499719,1032,0.672351243720161,1244,251
"252",0.855493249185254,715,0.402283412489535,321,0.672573145394495,124,252
"253",0.855489200081243,569,0.402294360231946,72,0.672630693048787,184,253
"254",0.855467778140546,454,0.40230156034194,165,0.672907281438468,618,254
"255",0.855466317786031,32,0.402328049474674,1248,0.6730149586947,1092,255
"256",0.855400949451959,349,0.4023341935744,1187,0.67325726808594,16,256
"257",0.855399444342772,427,0.402365627340846,419,0.673472927698368,4,257
"258",0.855399227692357,23,0.402369445069331,69,0.67815597913602,231,258
"259",0.855383953681347,383,0.402420692179755,129,0.678168648371336,412,259
"260",0.855369281615393,316,0.402433275566304,1280,0.678171541368075,158,260
"261",0.855355389497924,789,0.402501632364437,318,0.678179059615885,197,261
"262",0.85533691544877,1141,0.40251561755652,1242,0.678186786894862,125,262
"263",0.855335245195632,953,0.40252240802699,971,0.678187071020357,266,263
"264",0.855328998624363,813,0.402528573265128,960,0.678188113840085,225,264
"265",0.855326423226804,1035,0.40253577354853,309,0.678188297064142,17,265
"266",0.855314560843585,426,0.402563293061756,1174,0.678191224361746,116,266
"267",0.855312910425932,395,0.402563334588206,425,0.678191405432881,232,267
"268",0.855302612645672,931,0.40258843597895,426,0.678193609121994,551,268
"269",0.855290163169754,607,0.402589348084153,879,0.678194346003929,51,269
"270",0.855287753664962,920,0.40260270807326,888,0.678195192883152,376,270
"271",0.855281337525848,1291,0.402610069735211,920,0.678195735532845,336,271
"272",0.855233077290404,171,0.40265045467726,252,0.678199465586766,41,272
"273",0.855232323715833,772,0.402664311736182,96,0.678199559183575,472,273
"274",0.85522186885987,1293,0.402691168641753,708,0.678200789357385,448,274
"275",0.85519587172689,136,0.402692342267471,780,0.678202185407798,553,275
"276",0.855174265965167,428,0.402715072889987,195,0.678207398130535,440,276
"277",0.855157323404822,1004,0.402728035651625,784,0.67821144904646,161,277
"278",0.855156361380435,419,0.402794480868875,896,0.678213573697214,520,278
"279",0.855095562194177,281,0.402839185379894,1075,0.678213636284229,691,279
"280",0.855091496983574,673,0.402875249458578,999,0.678213793152312,305,280
"281",0.855080517996731,352,0.402888165854198,1050,0.678214454763365,257,281
"282",0.855044693918865,935,0.402905948542172,789,0.678214882760979,155,282
"283",0.855042131381143,141,0.402915288627868,970,0.678215595730553,119,283
"284",0.85503289782378,460,0.402927173291421,359,0.678216139454183,222,284
"285",0.855028483745408,416,0.402998457261977,1054,0.678216373759563,42,285
"286",0.855021051410037,1224,0.403022471597884,773,0.678217433522415,438,286
"287",0.855009933901661,209,0.403033153426896,1281,0.67822062988445,150,287
"288",0.855008012622488,244,0.403039987467549,919,0.678221289050285,1061,288
"289",0.854968985348405,34,0.403074584699205,880,0.678221321530173,226,289
"290",0.85493415646996,309,0.403129424961292,1218,0.678221423329817,733,290
"291",0.854905466158171,283,0.403134564487677,676,0.67822204485898,5,291
"292",0.854881467491825,175,0.403147094111699,850,0.678224511817499,519,292
"293",0.854860293356893,356,0.403172974669129,272,0.678226900197088,12,293
"294",0.854856469692591,1106,0.40323379729811,324,0.678230295096595,83,294
"295",0.85484359677349,457,0.403239441343454,792,0.678231898936212,1056,295
"296",0.854829358942426,502,0.403267122598632,353,0.678233192055953,373,296
"297",0.854817808107471,971,0.403272896874157,465,0.678233459002928,294,297
"298",0.854803214308291,925,0.403291638356846,573,0.678233485203631,191,298
"299",0.854798941877894,241,0.403298578894731,385,0.678234149724678,338,299
"300",0.854786957426768,561,0.403301421946312,315,0.678234444166958,43,300
"301",0.854773581858387,170,0.403325336028602,771,0.678236163424586,556,301
"302",0.854771862820637,355,0.403340876006821,953,0.67823761581614,117,302
"303",0.854768805110256,350,0.403372087003353,380,0.678239043356894,160,303
"304",0.854690933736022,273,0.403390786378787,57,0.678239632980658,196,304
"305",0.854681602360097,754,0.40339884534208,1140,0.678240138827677,156,305
"306",0.854675663162696,605,0.403400932745481,1126,0.678240859733146,1132,306
"307",0.854662348728443,890,0.403416211405454,1279,0.678245187059297,299,307
"308",0.854661298225551,243,0.403423473969068,1114,0.678246798182589,330,308
"309",0.854657384270435,924,0.403449654064246,349,0.678248653455144,89,309
"310",0.854655090275139,1143,0.403505552087435,779,0.67825233825324,413,310
"311",0.854590833476388,285,0.403507118195984,921,0.678252494374717,445,311
"312",0.854584569862724,288,0.403516971490286,216,0.67825381334064,833,312
"313",0.854552002714446,246,0.403527551825944,1241,0.678254933817066,40,313
"314",0.854546354897603,900,0.403558464079224,179,0.67825587199342,1021,314
"315",0.854545464016532,573,0.403578447870051,25,0.678258821588001,47,315
"316",0.854526220363007,670,0.403598161548851,532,0.678260458397516,45,316
"317",0.854490240841713,312,0.403601448824375,637,0.678261050172378,408,317
"318",0.854476211497355,1178,0.403618855530142,1167,0.678261573629722,85,318
"319",0.854447080590413,1036,0.403641748047178,250,0.678261673608172,87,319
"320",0.854444075512344,94,0.4036692299984,1249,0.678263671845612,113,320
"321",0.854439410521801,201,0.403687751412411,394,0.678264987442993,48,321
"322",0.854439126197878,101,0.403702524285966,605,0.678267029562132,8,322
"323",0.854436410526055,67,0.403742210204546,746,0.678272021560019,53,323
"324",0.854414386278852,4,0.403750655491455,1169,0.67827377768171,409,324
"325",0.854400451040109,272,0.40384396755886,1065,0.678274185883784,268,325
"326",0.854398309788473,1021,0.403876008650611,610,0.678275987903291,340,326
"327",0.854379076387144,70,0.403882900224356,847,0.678278016037294,377,327
"328",0.854376293336071,501,0.403892031307059,430,0.678279449137715,475,328
"329",0.854375494914579,1175,0.403905357964332,1068,0.678279645010454,341,329
"330",0.854363742795521,784,0.403924185715053,1232,0.678281183380723,654,330
"331",0.854349721210747,606,0.403970020923899,236,0.678285903833076,157,331
"332",0.854346923475822,1028,0.403975880040987,1202,0.678286924983599,1124,332
"333",0.854339933872608,236,0.404006321830999,4,0.678287374726277,369,333
"334",0.854337295400411,716,0.404037046457244,716,0.678287431275625,873,334
"335",0.854333778961799,64,0.404070188806118,212,0.678289059700301,441,335
"336",0.854327956710048,1148,0.404127415925496,863,0.678289087066193,516,336
"337",0.854287129966786,130,0.404143276404985,358,0.678290308878164,371,337
"338",0.85425842957589,62,0.404171910994473,1130,0.678292994862077,159,338
"339",0.854234153902356,682,0.404180781853939,431,0.678293431992255,88,339
"340",0.854232117001585,140,0.404195386906117,698,0.678294609871786,763,340
"341",0.854224960372472,710,0.404209757276046,214,0.678294665733223,80,341
"342",0.854190212084122,818,0.404212651382532,284,0.678294705325304,913,342
"343",0.854182366462613,827,0.404228371954595,566,0.678294766313933,474,343
"344",0.854157558886828,1242,0.404232459170444,891,0.678295396155375,115,344
"345",0.854137542758308,679,0.404239543375014,27,0.678296681008468,727,345
"346",0.854118708547194,195,0.404240406738597,499,0.678296704260871,188,346
"347",0.854106800532699,775,0.404274491411588,210,0.678296974997236,655,347
"348",0.854084803826648,526,0.404274620524305,379,0.678297910831263,1126,348
"349",0.854080477229246,235,0.404324049355956,519,0.678298256895366,617,349
"350",0.854077323451093,357,0.404340102147133,786,0.678298442345933,332,350
"351",0.854073552030307,1137,0.404344084884992,1199,0.678299253303719,950,351
"352",0.85404341707665,630,0.40437836606591,1215,0.678304800032674,1131,352
"353",0.853999506895132,1091,0.404378422463398,957,0.678304998302601,296,353
"354",0.853971294307726,792,0.404401061867826,783,0.678306976879601,510,354
"355",0.853948513707498,1112,0.404426568204943,715,0.678306986213452,410,355
"356",0.853945723436508,847,0.404446325298818,569,0.678309405805691,195,356
"357",0.853912315387585,708,0.404464990666262,213,0.678310584946789,911,357
"358",0.853901455667793,936,0.404468974352221,606,0.678312622927493,149,358
"359",0.853883668586166,107,0.404471932528863,890,0.678313140361725,1023,359
"360",0.853868800890351,1286,0.404497545650109,211,0.678314655803478,263,360
"361",0.853852262142379,1204,0.404517065293794,104,0.678316376584586,190,361
"362",0.85384671671838,379,0.404517763021408,1287,0.678317094497852,44,362
"363",0.853823430850961,891,0.404519726843748,964,0.678321200735554,483,363
"364",0.853796723033286,1275,0.404553775406358,1023,0.678323328154536,86,364
"365",0.853783270082147,1144,0.404561508878202,33,0.678325699749815,261,365
"366",0.853763669958997,421,0.40457291027524,885,0.678327736719968,264,366
"367",0.853753674577616,677,0.404583748720216,1069,0.678329372894313,592,367
"368",0.85375217085162,103,0.404585451559208,679,0.678330528204312,52,368
"369",0.853724276986643,1134,0.404593322523877,143,0.678331510992716,370,369
"370",0.853723321147625,1250,0.404604198787437,23,0.678331803980481,772,370
"371",0.853705026903841,1170,0.404624456909674,1033,0.678331994945493,588,371
"372",0.853699278415555,698,0.404643993876741,962,0.678332573983419,726,372
"373",0.85368911631239,850,0.404708461103576,1222,0.678334111064742,46,373
"374",0.853684167641116,962,0.404739485761817,788,0.678334767413755,154,374
"375",0.853603678193016,1126,0.404769736384105,172,0.678335214106381,400,375
"376",0.853603029326813,1102,0.404778280689767,665,0.678335223322526,800,376
"377",0.85359799999302,286,0.404779758708756,278,0.678337082143991,372,377
"378",0.853588409962297,1100,0.404780534586926,312,0.678338879446319,476,378
"379",0.853584052243427,54,0.404789091094908,30,0.678339300180259,477,379
"380",0.853583398094855,1139,0.404797873344621,670,0.678340099660088,482,380
"381",0.853581139292522,1033,0.404830293542326,900,0.678341707130527,699,381
"382",0.853534173597228,995,0.404853717177272,1230,0.67834179428965,802,382
"383",0.853505770726285,314,0.404886166042971,768,0.678343419155095,910,383
"384",0.853496926072634,392,0.40490615736999,273,0.678343759601274,584,384
"385",0.8534769030354,780,0.404933562321709,251,0.678343760370209,509,385
"386",0.85347223910554,1187,0.404997071008559,710,0.678344350413865,916,386
"387",0.853468730896096,1217,0.405011000885758,283,0.678344511676854,877,387
