"","mar.rel","rdp.mrel","ave.csee","rdp.ave","max.csee","rdp.max","order"
"1",0.874888121244851,"0.12",0.375382785334182,"0.12",0.622348292412734,"-0.68",1
"2",0.874340942065426,"0.32",0.375661549115976,"0.32",0.622483779744108,"-0.7",2
"3",0.871231041901372,"-0.12",0.376092165711745,"-0.06",0.632702072629567,"-0.6",3
"4",0.871109259804457,"-0.1",0.378226430956492,"-0.12",0.64462273042015,"-0.06",4
"5",0.871045317320643,"-0.06",0.379121909137752,"0.04",0.647267233429614,"-0.62",5
"6",0.870171447962423,"0.4",0.380053991722291,"-0.26",0.647419021137952,"-0.58",6
"7",0.869614315545186,"0.02",0.380335417026673,"-0.1",0.648009786181214,"-0.52",7
"8",0.869125647901051,"-0.04",0.380362130708058,"-0.36",0.648135784131955,"-0.54",8
"9",0.869054565054492,"0.04",0.38131672828238,"-0.24",0.648464962873628,"-0.48",9
"10",0.868920756836222,"-0.34",0.382188649818222,"-0.34",0.649881973316792,"-0.5",10
"11",0.868660605461479,"-0.36",0.382380707800683,"-0.04",0.650236226545387,"-0.66",11
"12",0.868524286650418,"-0.24",0.383009446702701,"-0.48",0.651304977525537,"-0.08",12
"13",0.867813528866235,"-0.26",0.383181343626314,"0.02",0.651330171656346,"-0.12",13
"14",0.867680982127073,"-0.38",0.383578517891986,"-0.38",0.653584331271753,"-0.46",14
"15",0.866097452901504,"0.06",0.383904455632115,"0.4",0.655341027039955,"-0.56",15
"16",0.866090152640485,"0.08",0.384372658228077,"-0.44",0.65899354784771,"-0.28",16
"17",0.865446445853502,"-0.44",0.38747092849482,"-0.58",0.65905324726377,"-0.24",17
"18",0.865396245737921,"-0.48",0.387666277597683,"-0.16",0.659063659098256,"-0.34",18
"19",0.864140217538657,"-0.08",0.388037284758272,"-0.6",0.659145101314542,"-0.42",19
"20",0.863678982639607,"-0.22",0.388121230324145,"-0.2",0.659156726645747,"-0.22",20
"21",0.863636670764526,"0.44",0.388399616726129,"0.06",0.659202759755796,"-0.4",21
"22",0.863479609044732,"-0.16",0.388610807673593,"0.08",0.65926934621351,"-0.26",22
"23",0.863072220013212,"0.18",0.388892023293594,"-0.32",0.659275903891273,"-0.3",23
"24",0.862581323551605,"-0.2",0.389174999050855,"-0.22",0.659463135960367,"-0.38",24
"25",0.86251004391198,"-0.54",0.389423155851223,"-0.54",0.659519366734014,"-0.32",25
"26",0.862476003951218,"-0.28",0.389592016766077,"-0.68",0.659611535284975,"-0.36",26
"27",0.862386726403555,"-0.32",0.390342858194674,"-0.66",0.659673388681767,"-0.64",27
"28",0.862283224451626,"0.5",0.392169882826981,"-0.28",0.659734709260965,"-0.1",28
"29",0.862126443009823,"-0.58",0.392193787538977,"0.22",0.66250741699786,"-0.14",29
"30",0.861999814993689,"0.46",0.392311255080684,"-0.08",0.663325791366387,"-0.16",30
"31",0.861780953435211,"0.34",0.392484151468901,"0.18",0.663643169329975,"-0.2",31
"32",0.861314748850661,"-0.68",0.393337868669384,"0.44",0.664347114183419,"0.12",32
"33",0.860833316535866,"-0.6",0.393953306627406,"-0.64",0.664751372667886,"0.02",33
"34",0.859836892021788,"-0.42",0.394283163730321,"0.5",0.665959422798812,"-0.44",34
"35",0.859538559044245,"-0.66",0.395185640535003,"0.34",0.666265844989422,"-0.04",35
"36",0.859505879509408,"0.22",0.395746744281814,"-0.56",0.666534023196102,"0.08",36
"37",0.858853683912582,"-0.56",0.396697193180825,"0.46",0.667290663573671,"0",37
"38",0.858376298504782,"0.54",0.397827227502228,"0.54",0.679840006412858,"0.04",38
"39",0.857119874267856,"-0.3",0.39824067164058,"-0.42",0.680312163953092,"0.06",39
"40",0.856920478120112,"-0.64",0.400813296938032,"0.6",0.690952590867588,"0.18",40
"41",0.856384713029596,"0.6",0.400936965993928,"-0.3",0.704619076695878,"-0.18",41
"42",0.85588696652673,"-0.4",0.402898577741541,"0.56",0.704944738445131,"0.32",42
"43",0.854632178394582,"0.56",0.403137507472327,"0.26",0.70819616984147,"0.2",43
"44",0.853650444936535,"0.58",0.404651514833254,"-0.7",0.718339656431458,"0.34",44
"45",0.853108516048317,"-0.52",0.405162313292465,"-0.4",0.724572457610429,"0.4",45
"46",0.852095433112932,"0.62",0.406351984129007,"-0.52",0.736627545235765,"0.46",46
"47",0.851821629587413,"0.26",0.407123343682792,"0",0.745271935483123,"0.44",47
"48",0.85114597776473,"0",0.407768951336675,"0.58",0.747954252132666,"0.5",48
"49",0.850697406243995,"-0.7",0.407895801760898,"0.28",0.764262608047121,"0.58",49
"50",0.850389400973866,"-0.46",0.409420467180357,"-0.14",0.768482016293913,"0.56",50
"51",0.849911305847591,"-0.14",0.409618043311893,"0.2",0.768969829703382,"0.54",51
"52",0.849688863030936,"0.2",0.41145515759862,"-0.46",0.773506359424899,"0.62",52
"53",0.848491847359595,"0.28",0.41161229601867,"0.62",0.774003294433217,"-0.02",53
"54",0.843203799304586,"-0.18",0.417786190143911,"0.1",0.783870511965847,"0.6",54
"55",0.84105713168659,"-0.02",0.418433411462538,"0.16",0.866948025883605,"0.22",55
"56",0.840638691780476,"-0.5",0.420582103642341,"-0.18",0.894312234957659,"0.26",56
"57",0.837000142503638,"0.3",0.420881259261157,"0.14",0.958947117082792,"0.28",57
"58",0.835600672551397,"0.24",0.422039210693338,"0.3",0.959417846982216,"0.66",58
"59",0.83527253998156,"0.16",0.422099616620258,"0.24",0.984270575229472,"0.3",59
"60",0.834985019469324,"0.1",0.424604610553251,"-0.02",1.00416115045874,"0.1",60
"61",0.832498188807274,"0.66",0.426454510883978,"-0.5",1.01615576766837,"0.16",61
"62",0.831502392052216,"0.14",0.43254843049078,"0.66",1.03018418936746,"0.14",62
"63",0.828303921103468,"-0.62",0.439808764136052,"-0.62",1.04216194024014,"0.24",63
"64",0.821441319524998,"0.42",0.439837090470781,"0.42",1.0585404766,"0.42",64
"65",0.81505855615058,"0.64",0.449180260579166,"0.64",1.09487301840766,"0.64",65
"66",0.805897176122333,"0.36",0.452661222436774,"0.36",1.25399931727853,"0.36",66
"67",0.797068323225902,"0.38",0.463757070736676,"0.38",1.25429085846982,"0.38",67
"68",0.776166440720398,"0.48",0.482954120925591,"0.48",1.36981595982808,"0.48",68
"69",0.765607661908238,"0.52",0.494781858567002,"0.52",1.39194489298517,"0.52",69
"70",0.734860080064719,"0.7",0.521605947858917,"0.7",1.47668180775736,"0.7",70
"71",0.71870126818777,"0.68",0.542780537583234,"0.68",1.47668293422416,"0.68",71
