"","mar.rel","rdp.mrel","ave.csee","rdp.ave","max.csee","rdp.max","order"
"1",0.874666951337641,"(-0.14, 0.12)",0.36929916675843,"(-0.14, 0.12)",0.597450981573606,"(-0.8, 0.7)",1
"2",0.872213993156306,"(-0.1, 0.38)",0.371098810292601,"(-0.18, 0.7)",0.611914010880384,"(-0.8, 0.14)",2
"3",0.872156297290227,"(-0.44, 0.8)",0.371494093246528,"(-0.44, 0.8)",0.611921320963003,"(-0.72, 0.2)",3
"4",0.871705743851532,"(-0.12, 0.28)",0.371638520810147,"(-0.24, 0.7)",0.611925983580376,"(-0.74, 0.38)",4
"5",0.871639784090367,"(-0.42, 0.62)",0.371688375137886,"(-0.12, 0.78)",0.611928559167723,"(-0.76, 0.22)",5
"6",0.87150273953272,"(-0.12, 0.46)",0.372414369424368,"(-0.1, 0.8)",0.611933991527936,"(-0.74, 0.12)",6
"7",0.87141513209473,"(-0.16, 0.52)",0.372421534288867,"(-0.14, 0.34)",0.611943391090284,"(-0.76, 0.24)",7
"8",0.871361681228589,"(-0.4, 0.62)",0.37273684474587,"(-0.1, 0.38)",0.611959261149009,"(-0.72, 0.12)",8
"9",0.871104446834405,"(-0.14, 0.2)",0.372744975687566,"(-0.1, 0.66)",0.611970754530627,"(-0.76, 0.32)",9
"10",0.871039734157494,"(-0.1, 0.26)",0.372763888159605,"(-0.2, 0.66)",0.61197565952405,"(-0.74, 0.34)",10
"11",0.870992416808491,"(-0.16, 0.24)",0.372801986134969,"(-0.12, 0.7)",0.611976687287373,"(-0.76, 0.46)",11
"12",0.870713459964391,"(-0.14, 0.24)",0.372978730263235,"(-0.18, 0.58)",0.611978673822043,"(-0.76, 0.4)",12
"13",0.870707286908675,"(-0.14, 0.52)",0.373017136567312,"(-0.14, 0.68)",0.611982925014761,"(-0.74, 0.52)",13
"14",0.870679871332554,"(-0.14, 0.34)",0.37309992756594,"(-0.12, 0.74)",0.611988180136026,"(-0.78, 0.48)",14
"15",0.870666041313649,"(-0.16, 0.3)",0.3733506087425,"(-0.42, 0.62)",0.612002785399436,"(-0.78, 0.4)",15
"16",0.870631619361802,"(-0.36, 0.7)",0.373404671178321,"(-0.1, 0.72)",0.612002921884408,"(-0.8, 0.2)",16
"17",0.870516967155382,"(-0.2, 0.66)",0.373487560897351,"(-0.12, 0.46)",0.612008140428192,"(-0.74, 0.2)",17
"18",0.870473248096884,"(-0.12, 0.32)",0.373523085730564,"(-0.12, 0.32)",0.612018779032325,"(-0.78, 0.26)",18
"19",0.870406524178875,"(-0.16, 0.12)",0.373676575104657,"(-0.16, 0.3)",0.612021872721691,"(-0.78, 0.32)",19
"20",0.870365653060928,"(-0.12, 0.4)",0.374014102486818,"(-0.22, 0.14)",0.612024700241467,"(-0.76, 0.5)",20
"21",0.870361210977915,"(-0.18, 0.18)",0.374063606182309,"(-0.26, 0.38)",0.61203920156585,"(-0.74, 0.44)",21
"22",0.87027862210629,"(-0.1, 0.32)",0.374276876580787,"(-0.16, 0.52)",0.612042943233279,"(-0.72, 0.36)",22
"23",0.870274145923608,"(-0.18, 0.1)",0.374333248887664,"(-0.16, 0.24)",0.612042997542686,"(-0.8, 0.42)",23
"24",0.870272768723142,"(-0.1, 0.22)",0.374417226595398,"(-0.12, 0.44)",0.612044274243942,"(-0.76, 0.12)",24
"25",0.870220705963205,"(-0.36, 0.1)",0.374428210681109,"(-0.3, 0.46)",0.61205059068304,"(-0.78, 0.14)",25
"26",0.870186556722753,"(-0.12, 0.44)",0.374544371695287,"(-0.14, 0.78)",0.61205150201391,"(-0.8, 0.32)",26
"27",0.869912477480754,"(-0.12, 0.7)",0.374582699031992,"(-0.28, 0.66)",0.612056899716027,"(-0.74, 0.76)",27
"28",0.869907443293307,"(-0.18, 0.22)",0.374585219374347,"(-0.38, 0.8)",0.612067845000541,"(-0.8, 0.46)",28
"29",0.869855775285047,"(-0.1, 0.72)",0.374605539919735,"(-0.14, 0.8)",0.612068655658595,"(-0.76, 0.34)",29
"30",0.869850447229635,"(-0.22, 0.24)",0.374624385859002,"(-0.2, 0.3)",0.612068992440833,"(-0.72, 0.44)",30
"31",0.869814089773674,"(-0.44, 0.58)",0.374668020009404,"(-0.2, 0.56)",0.612069096356062,"(-0.78, 0.38)",31
"32",0.86979586749377,"(-0.16, 0.26)",0.374800451365387,"(-0.16, 0.66)",0.61207014111392,"(-0.74, 0.5)",32
"33",0.869780250980411,"(-0.12, 0.42)",0.374819486101012,"(-0.14, 0.62)",0.612071958310852,"(-0.78, 0.12)",33
"34",0.86976387588333,"(-0.3, 0.46)",0.374833856594547,"(-0.14, 0.52)",0.61207244615946,"(-0.72, 0.64)",34
"35",0.869726442759698,"(-0.14, 0.26)",0.374890745286505,"(-0.14, 0.7)",0.612075916182038,"(-0.74, 0.56)",35
"36",0.869704949574233,"(-0.16, 0.32)",0.374912525820343,"(-0.16, 0.42)",0.612076486938408,"(-0.8, 0.4)",36
"37",0.869665587973374,"(-0.2, 0.3)",0.374947729837901,"(-0.58, 0.6)",0.612076581401433,"(-0.78, 0.16)",37
"38",0.869651416678032,"(-0.16, 0.1)",0.374959956147825,"(-0.12, 0.42)",0.612092340131238,"(-0.76, 0.66)",38
"39",0.869580938985477,"(-0.12, 0.26)",0.374979329319135,"(-0.14, 0.64)",0.612093427493762,"(-0.78, 0.18)",39
"40",0.869535311266639,"(-0.18, 0.4)",0.375044442178198,"(-0.18, 0.4)",0.612096358235808,"(-0.78, 0.54)",40
"41",0.869495073229903,"(-0.12, 0.78)",0.375092557233377,"(-0.4, 0.62)",0.612098391029168,"(-0.74, 0.18)",41
"42",0.869483529452892,"(-0.18, 0.26)",0.375184870450998,"(-0.56, 0.74)",0.612106979226792,"(-0.8, 0.3)",42
"43",0.869466746239756,"(-0.32, 0.68)",0.375319764673849,"(-0.18, 0.18)",0.612112194771347,"(-0.72, 0.78)",43
"44",0.869426413681918,"(-0.18, 0.36)",0.375348724573124,"(-0.36, 0.72)",0.612126011343347,"(-0.8, 0.48)",44
"45",0.869413916148076,"(-0.24, 0.2)",0.375421131759657,"(-0.32, 0.68)",0.612131197575837,"(-0.74, 0.66)",45
"46",0.869390920359847,"(-0.16, 0.28)",0.375543055113673,"(-0.36, 0.7)",0.612145254326703,"(-0.78, 0.1)",46
"47",0.869339181631134,"(-0.22, 0.16)",0.375576969221222,"(-0.2, 0.48)",0.612146517858492,"(-0.72, 0.76)",47
"48",0.869328713543215,"(-0.34, 0.36)",0.375617303741607,"(-0.24, 0.4)",0.612147637370463,"(-0.72, 0.24)",48
"49",0.869328585614078,"(-0.1, 0.66)",0.375672727333678,"(-0.38, 0.78)",0.612157762382314,"(-0.76, 0.42)",49
"50",0.869295834046764,"(-0.42, 0.3)",0.37568141268685,"(-0.12, 0.28)",0.612171587313749,"(-0.76, 0.64)",50
"51",0.869222348445041,"(-0.24, 0.7)",0.375718650360576,"(-0.16, 0.32)",0.61218869441095,"(-0.74, 0.24)",51
"52",0.869191190468223,"(-0.44, 0.26)",0.375727617624983,"(-0.34, 0.52)",0.612194089454466,"(-0.8, 0.34)",52
"53",0.869151972343292,"(-0.14, 0.28)",0.375745052333608,"(-0.38, 0.72)",0.612203365251733,"(-0.8, 0.26)",53
"54",0.869087096537957,"(-0.14, 0.64)",0.375794389204415,"(-0.2, 0.54)",0.612203906180205,"(-0.8, 0.6)",54
"55",0.869026390787471,"(-0.38, 0.38)",0.375795404848595,"(-0.2, 0.62)",0.612206382972991,"(-0.72, 0.66)",55
"56",0.869010919943279,"(-0.14, 0.4)",0.375796583481843,"(-0.68, 0.78)",0.612213670025364,"(-0.74, 0.78)",56
"57",0.869002120448021,"(-0.18, 0.2)",0.375837029653276,"(-0.28, 0.52)",0.612218438809226,"(-0.76, 0.56)",57
"58",0.868967872228333,"(-0.18, 0.16)",0.375838141406622,"(-0.28, 0.68)",0.612229409155884,"(-0.78, 0.56)",58
"59",0.868941436607349,"(-0.4, 0.4)",0.37588231773709,"(-0.56, 0.8)",0.612229964657679,"(-0.76, 0.18)",59
"60",0.868826627474755,"(-0.16, 0.36)",0.375941768082303,"(-0.1, 0.64)",0.612231251019278,"(-0.74, 0.42)",60
"61",0.868824295590676,"(-0.14, 0.68)",0.375975293252644,"(-0.48, 0.5)",0.612235878029327,"(-0.72, 0.42)",61
"62",0.868815273863392,"(-0.34, 0.22)",0.375982335243385,"(-0.14, 0.2)",0.61223638949616,"(-0.76, 0.1)",62
"63",0.868705749872285,"(-0.12, 0.1)",0.376071002426247,"(-0.34, 0.74)",0.612239135803553,"(-0.72, 0.4)",63
"64",0.868700377649223,"(-0.24, 0.18)",0.376086226720898,"(-0.46, 0.8)",0.612240854962062,"(-0.78, 0.42)",64
"65",0.868693059718388,"(-0.18, 0.14)",0.376142198807702,"(-0.18, 0.1)",0.612244245615072,"(-0.76, 0.58)",65
"66",0.86867157493188,"(-0.1, 0.12)",0.376164303270679,"(-0.3, 0.58)",0.61224784146411,"(-0.8, 0.1)",66
"67",0.868502174283993,"(-0.18, 0.58)",0.376175841803069,"(-0.12, 0.4)",0.612249302196538,"(-0.74, 0.1)",67
"68",0.868498132677691,"(-0.14, 0.14)",0.376187839134862,"(-0.44, 0.66)",0.612261884328555,"(-0.74, 0.14)",68
"69",0.868487934451924,"(-0.26, 0.38)",0.376204247620097,"(-0.42, 0.68)",0.612265621637801,"(-0.72, 0.16)",69
"70",0.868487288058183,"(-0.12, 0.74)",0.376207953490173,"(-0.16, 0.72)",0.612277860893644,"(-0.78, 0.3)",70
"71",0.868479919444557,"(-0.34, 0.52)",0.376231377347317,"(-0.38, 0.64)",0.612282911740188,"(-0.8, 0.18)",71
"72",0.868478182449521,"(-0.16, 0.2)",0.376304161731258,"(-0.24, 0.24)",0.612283669679075,"(-0.78, 0.34)",72
"73",0.868452880707398,"(-0.24, 0.32)",0.376317174338793,"(-0.1, 0.32)",0.612289057172468,"(-0.76, 0.72)",73
"74",0.868448224917132,"(-0.14, 0.7)",0.376401390597441,"(-0.24, 0.28)",0.612290687665561,"(-0.8, 0.54)",74
"75",0.868427730347657,"(-0.36, 0.5)",0.376411468377562,"(-0.16, 0.26)",0.612301631174817,"(-0.74, 0.28)",75
"76",0.868395338700014,"(-0.18, 0.7)",0.376450887138656,"(-0.38, 0.74)",0.612309454964771,"(-0.72, 0.3)",76
"77",0.868351438503101,"(-0.1, 0.8)",0.376459207483758,"(-0.24, 0.32)",0.612314166449867,"(-0.74, 0.68)",77
"78",0.868302478691493,"(-0.24, 0.28)",0.376484733424774,"(-0.62, 0.7)",0.612319254426404,"(-0.72, 0.8)",78
"79",0.868269097029337,"(-0.16, 0.42)",0.37648661673997,"(-0.24, 0.2)",0.612328439298124,"(-0.78, 0.68)",79
"80",0.868268067128504,"(-0.14, 0.78)",0.3765200062435,"(-0.4, 0.72)",0.61234290614952,"(-0.72, 0.6)",80
"81",0.868018542430602,"(-0.24, 0.24)",0.376559254385032,"(-0.44, 0.74)",0.612346328291981,"(-0.78, 0.78)",81
"82",0.86798731085184,"(-0.14, 0.22)",0.376583938565313,"(-0.7, 0.66)",0.612348321580253,"(-0.74, 0.74)",82
"83",0.867973598734101,"(-0.36, 0.72)",0.376597438647805,"(-0.1, 0.26)",0.612351433915411,"(-0.74, 0.32)",83
"84",0.867970787742234,"(-0.16, 0.54)",0.37660528612258,"(-0.2, 0.74)",0.612356969439418,"(-0.74, 0.72)",84
"85",0.867966887271171,"(-0.12, 0.22)",0.376612349913826,"(-0.38, 0.38)",0.612365327767963,"(-0.78, 0.7)",85
"86",0.867909781867372,"(-0.22, 0.14)",0.376619486975768,"(-0.44, 0.76)",0.61236782968462,"(-0.76, 0.48)",86
"87",0.86789137514233,"(-0.44, 0.76)",0.376638080392384,"(-0.16, 0.54)",0.612372400474056,"(-0.8, 0.44)",87
"88",0.867890572048817,"(-0.44, 0.24)",0.376652044910102,"(-0.36, 0.68)",0.612373796409183,"(-0.72, 0.38)",88
"89",0.867863960189065,"(-0.2, 0.12)",0.376699091673737,"(-0.3, 0.54)",0.612384320015491,"(-0.78, 0.22)",89
"90",0.867854971784127,"(-0.4, 0.48)",0.376785953008303,"(-0.28, 0.34)",0.61238839918194,"(-0.72, 0.18)",90
"91",0.867724685975385,"(-0.24, 0.1)",0.376858187156879,"(-0.44, 0.72)",0.612395093613876,"(-0.76, 0.78)",91
"92",0.867724259913944,"(-0.48, 0.5)",0.376952186467592,"(-0.1, 0.76)",0.612399021936166,"(-0.8, 0.5)",92
"93",0.867667034104226,"(-0.16, 0.14)",0.376952857387075,"(-0.18, 0.36)",0.612403209687387,"(-0.76, 0.28)",93
"94",0.867637388641454,"(-0.44, 0.74)",0.37695972620771,"(-0.26, 0.74)",0.612405148764502,"(-0.74, 0.64)",94
"95",0.867633032995357,"(-0.16, 0.5)",0.37697890472633,"(-0.48, 0.32)",0.612407696020317,"(-0.72, 0.58)",95
"96",0.867629221175189,"(-0.42, 0.18)",0.377222563674717,"(-0.2, 0.64)",0.612414962317479,"(-0.76, 0.26)",96
"97",0.867568952305344,"(-0.22, 0.5)",0.377242178571875,"(-0.22, 0.74)",0.612418104885865,"(-0.78, 0.58)",97
"98",0.867540225043897,"(-0.2, 0.56)",0.37724930419339,"(-0.44, 0.58)",0.612438689649365,"(-0.74, 0.26)",98
"99",0.867520481766729,"(-0.14, 0.62)",0.377288101957271,"(-0.22, 0.62)",0.61244471945464,"(-0.76, 0.74)",99
"100",0.867515140458657,"(-0.22, 0.3)",0.377293393250664,"(-0.42, 0.64)",0.612446778176907,"(-0.74, 0.3)",100
"101",0.867491539381069,"(-0.14, 0.48)",0.377372246700456,"(-0.42, 0.8)",0.612450028296568,"(-0.72, 0.32)",101
"102",0.867483029907921,"(-0.42, 0.58)",0.377382861225374,"(-0.22, 0.24)",0.612455186689024,"(-0.8, 0.38)",102
"103",0.867480858369001,"(-0.68, 0.32)",0.377429674624413,"(-0.7, 0.74)",0.612456313844944,"(-0.6, 0.16)",103
"104",0.867439232941294,"(-0.1, 0.64)",0.377439829531278,"(-0.12, 0.72)",0.612458310829857,"(-0.8, 0.24)",104
"105",0.867431902380153,"(-0.48, 0.32)",0.377445458980269,"(-0.16, 0.28)",0.612462412415106,"(-0.8, 0.16)",105
"106",0.867397632733093,"(-0.4, 0.66)",0.377462231720731,"(-0.48, 0.64)",0.612462812251311,"(-0.78, 0.36)",106
"107",0.867395930772217,"(-0.2, 0.22)",0.377470442461402,"(-0.28, 0.42)",0.612464695791887,"(-0.8, 0.78)",107
"108",0.867374512866913,"(-0.36, 0.54)",0.377494895031429,"(-0.22, 0.16)",0.612466722484002,"(-0.8, 0.56)",108
"109",0.867366570557276,"(-0.2, 0.28)",0.377547367023879,"(-0.22, 0.78)",0.612478674986948,"(-0.72, 0.1)",109
"110",0.867357844652353,"(-0.74, 0.24)",0.377555585605262,"(-0.16, 0.12)",0.612487151557019,"(-0.72, 0.22)",110
"111",0.867349527124332,"(-0.3, 0.32)",0.377557801292658,"(-0.14, 0.4)",0.612488305922913,"(-0.78, 0.74)",111
"112",0.867340115496503,"(-0.1, 0.4)",0.377566224308901,"(-0.16, 0.68)",0.61250891926125,"(-0.76, 0.3)",112
"113",0.867334274951981,"(-0.1, 0.46)",0.377567473488814,"(-0.18, 0.22)",0.612517009780203,"(-0.74, 0.36)",113
"114",0.867283903080244,"(-0.26, 0.18)",0.377655081657983,"(-0.14, 0.24)",0.612520939346709,"(-0.78, 0.52)",114
"115",0.867274354790865,"(-0.2, 0.54)",0.377681183509637,"(-0.12, 0.22)",0.612549667379968,"(-0.72, 0.68)",115
"116",0.867249035743177,"(-0.2, 0.24)",0.377713986846342,"(-0.62, 0.66)",0.612550210924659,"(-0.78, 0.2)",116
"117",0.867244984505021,"(-0.26, 0.1)",0.377721803865151,"(-0.64, 0.68)",0.612550699946398,"(-0.76, 0.2)",117
"118",0.86723665529174,"(-0.1, 0.5)",0.377789594770914,"(-0.16, 0.36)",0.612552007889702,"(-0.76, 0.62)",118
"119",0.867236570248849,"(-0.3, 0.54)",0.377814672523823,"(-0.22, 0.5)",0.612555215756541,"(-0.8, 0.62)",119
"120",0.867153675610981,"(-0.36, 0.3)",0.377854969590636,"(-0.16, 0.7)",0.612561781424503,"(-0.72, 0.34)",120
"121",0.867147770650164,"(-0.38, 0.14)",0.377880214380305,"(-0.32, 0.72)",0.612567519303852,"(-0.78, 0.24)",121
"122",0.867126701782499,"(-0.38, 0.74)",0.377903217027971,"(-0.46, 0.7)",0.612582625625603,"(-0.8, 0.36)",122
